Id,Louvain,Leiden,FastGreedy,Degree,Betweenness,Closeness,Eigenvector,Name
Jacqueline A. French,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Norimichi Higurashi,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Édouard Hirsch,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Floor E. Jansen,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Lieven Lagae,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Solomon L. Moshé,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Jukka Peltola,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Eliane Roulet Perez,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Ingrid E. Scheffer,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Sameer M. Zuberi,308,306,303,0.0011942242970361524,0.0,0.0011942242970361524,3.317417419242612e-48,
Karen Schuchardt,56,59,57,0.0007599609162957334,0.0,0.0017492007503949747,4.7367521832535824e-35,
Brett Didier,56,59,57,0.0010856584518510477,2.8998043339343943e-06,0.002452310855945896,4.744332533494273e-34,
Todd Elsethagen,56,59,57,0.0007599609162957334,0.0,0.0017492007503949747,4.7367521832535824e-35,
Lisong Sun,56,59,57,0.0007599609162957334,0.0,0.0017492007503949747,4.7367521832535824e-35,
Vidhya Gurumoorthi,56,59,57,0.0007599609162957334,0.0,0.0017492007503949747,4.7367521832535824e-35,
Jared Chase,56,59,57,0.0007599609162957334,0.0,0.0017492007503949747,4.7367521832535824e-35,
Jun Z. Li,56,59,57,0.0007599609162957334,0.0,0.0017492007503949747,4.7367521832535824e-35,
Theresa L. Windus,56,59,57,0.0010856584518510477,2.8998043339343943e-06,0.002452310855945896,4.744332533494273e-34,
Benjamin P. Pritchard,56,59,57,0.003148409510368038,8.958745096707885e-06,0.0035733672472354483,1.0190346459001439e-32,
Doaa Altarawy,56,59,57,0.00043426338074041906,0.0,0.0023160713639489017,4.635157264711757e-34,
Tara Gibson,56,59,57,0.00043426338074041906,0.0,0.0023160713639489017,4.635157264711757e-34,
Peter Kerpedjiev,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Nezar Abdennur,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Fritz Lekschas,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Chuck McCallum,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Kasper Dinkla,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Hendrik Strobelt,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Jacob M. Luber,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Scott Ouellette,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Alaleh Azhir,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Nikhil Kumar,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Jeewon Hwang,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Soohyun Lee,46,37,14,0.003256975355553143,0.002912304223437418,0.05939181413527304,2.812749436590906e-07,
B. Alver,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Hanspeter Pfister,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Leonid A. Mirny,46,37,14,0.001954185213331886,0.00012320632072472475,0.05341759078219262,2.679560762461847e-07,
Peter J. Park,46,37,14,0.0017370535229616763,0.0,0.053409904797907415,2.67904022992304e-07,
Dong Zhang,309,307,304,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Fangluan Gao,309,307,304,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Ivan Jakovlić,309,307,304,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Hong Zou,309,307,304,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Jin Zhang,309,307,304,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Wen X. Li,309,307,304,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Gui T. Wang,309,307,304,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Gretchen Rossman,310,308,305,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Sharon F. Rallis,310,308,305,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
James Sneyd,311,309,306,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Guy Theraula,311,309,306,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
EricVE Bonabeau,311,309,306,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Jean‐Louis Deneubourg,311,309,306,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Nigel R. Franks,311,309,306,0.00043426338074041906,0.0,0.00043426338074041906,1.07419469193774e-65,
Donald R. Cooper,312,310,307,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Pamela S. Schindler,312,310,307,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Наоми Орескес,313,311,308,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Kristin Shrader‐Frechette,313,311,308,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Kenneth Belitz,313,311,308,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Chaoyun Zhang,295,293,290,0.00021713169037020953,0.0,0.0004396916729996743,5.507404521302558e-65,
Paul Patras,295,293,290,0.00021713169037020953,0.0,0.0004396916729996743,5.507404521302558e-65,
Bob Rosenfeld,314,312,309,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Wayne W. Daniel,314,312,309,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Jesús Bobadilla,315,313,310,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Fernando Ortega,315,313,310,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Antonio Hernando,315,313,310,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Abraham Gutiérrez,315,313,310,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Prithviraj Sen,316,314,311,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Galileo Namata,316,314,311,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Mustafa Bilgic,316,314,311,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Lise Getoor,316,314,311,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Brian Gallagher,316,314,311,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Tina Eliassi‐Rad,316,314,311,0.0005428292259255238,0.0,0.0005428292259255238,4.71433369745371e-62,
Klaus G. Witz,317,315,312,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Dennis E. Hinkle,317,315,312,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
William Wiersma,317,315,312,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Stephen G. Jurs,317,315,312,0.0003256975355553143,0.0,0.0003256975355553143,3.7430222060183795e-70,
Andrew Briggs,318,316,313,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Karl Claxton,318,316,313,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Mark Sculpher,318,316,313,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
An Gie Yong,319,317,314,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Sean Pearce,319,317,314,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Ziad Obermeyer,320,318,315,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Ezekiel Emanuel,320,318,315,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
David Liben‐Nowell,273,319,316,0.00043426338074041906,6.011789472790817e-05,0.00782755285228335,8.066970470282659e-10,
Jon Kleinberg,273,162,171,0.0010856584518510477,0.00019800005445973993,0.010443885586471208,7.985092803819395e-08,
Daniel Gruhl,273,319,316,0.0003256975355553143,0.0,0.00620344709367289,8.315161101503708e-12,
R. Guha,273,319,316,0.0003256975355553143,0.0,0.00620344709367289,8.315161101503708e-12,
Andrew Tomkins,273,319,316,0.0010856584518510477,4.257761485435379e-05,0.006238982387990166,8.321422464195735e-12,
David Easley,273,162,171,0.00010856584518510477,0.0,0.007670056819038212,8.064450498196476e-10,
Lars Bäckström,273,162,171,0.00043426338074041906,5.351671413033395e-06,0.009966060755717623,7.902059208372696e-08,
D.P. Huttenlocher,273,162,171,0.0003256975355553143,0.0,0.007685520643270143,1.6208740460544112e-09,
Xiangyang Lan,273,162,171,0.0003256975355553143,0.0,0.007685520643270143,1.6208740460544112e-09,
Jure Leskovec,176,162,171,0.011942242970361524,0.0002841454612580836,0.014118586070599968,7.741206838662728e-06,
Daniel P. Huttenlocher,273,162,171,0.00021713169037020953,0.0,0.009940073635102976,7.898785243040207e-08,
Daniel M. Romero,273,162,171,0.00021713169037020953,0.0,0.007677780944737141,8.146727412889422e-10,
Brendan Meeder,273,162,171,0.00021713169037020953,0.0,0.007677780944737141,8.146727412889422e-10,
Martin A. Makary,321,320,317,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Michael Daniel,321,320,317,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Jay B. Dean,152,20,20,0.00021713169037020953,0.0,0.03813817305511728,4.0496278606264125e-09,
Isaac S. Kohane,152,20,20,0.00043426338074041906,0.00012320632072472472,0.038142091897395855,4.050184142587788e-09,
Kun‐Hsing Yu,152,20,20,0.00021713169037020953,0.0,0.03362765215794324,3.384300114631917e-11,
Andrew L. Beam,152,20,20,0.00021713169037020953,0.0,0.03362765215794324,3.384300114631917e-11,
Kai Petersen,322,321,318,0.0005428292259255238,1.4145386994801922e-07,0.0005428292259255238,8.997249547018159e-69,
Robert Feldt,322,321,318,0.0003256975355553143,0.0,0.00038773516137537416,7.130475144433169e-69,
Shahid Mujtaba,322,321,318,0.0003256975355553143,0.0,0.00038773516137537416,7.130475144433169e-69,
Michael Mattsson,322,321,318,0.0003256975355553143,0.0,0.00038773516137537416,7.130475144433169e-69,
Sairam Vakkalanka,322,321,318,0.00021713169037020953,0.0,0.0003392682662034524,3.9779116701636445e-69,
Ludwik Kuźniarz,322,321,318,0.00021713169037020953,0.0,0.0003392682662034524,3.9779116701636445e-69,
Walaa Medhat,323,322,319,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Ahmed H. Yousef,323,322,319,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Hoda Korashy,323,322,319,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Zdzisław Pawlak,324,323,320,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Andrzej Skowron,324,323,320,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Muki Haklay,325,324,321,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Patrick Weber,325,324,321,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Jacob Fox,326,325,322,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Elizabeth Black,326,325,322,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
I Chronakis,326,325,322,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Richard S. Dunlop,326,325,322,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Patkar,326,325,322,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Mike South,326,325,322,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Ruth Thomson,326,325,322,0.0006513950711106286,0.0,0.0006513950711106286,5.662036219868489e-59,
Thomas H. Davenport,327,326,323,0.00043426338074041906,7.072693497400961e-08,0.00043426338074041906,1.1170539846846573e-69,
Ravi Kalakota,327,326,323,0.00010856584518510477,0.0,0.00024815050328023947,3.619594486113129e-70,
Abhijit Guha,327,326,323,0.0003256975355553143,0.0,0.00034741070459233525,1.0284715286436458e-69,
Dhruv Grewal,327,326,323,0.0003256975355553143,0.0,0.00034741070459233525,1.0284715286436458e-69,
Timna Breßgott,327,326,323,0.0003256975355553143,0.0,0.00034741070459233525,1.0284715286436458e-69,
Zoë Slote Morris,328,327,324,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Steven Wooding,328,327,324,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Jonathan Grant,328,327,324,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Naresh K. Malhotra,329,328,325,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Sung S. Kim,329,328,325,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
James Agarwal,329,328,325,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
C. L. Philip Chen,330,329,326,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
Chun‐yang Zhang,330,329,326,0.00010856584518510477,0.0,0.00010856584518510477,5.319154476550209e-84,
James C. Hayton,331,330,327,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
David G. Allen,331,330,327,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Vida Scarpello,331,330,327,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Angela Dean,332,331,328,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Daniel Voss,332,331,328,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Danel Draguljić,332,331,328,0.00021713169037020953,0.0,0.00021713169037020953,6.699471125349575e-76,
Volker Grimm,333,332,329,0.0035826728911084573,2.0946960574802457e-06,0.004616729058519672,1.0873306379186824e-30,
Uta Berger,333,332,329,0.0035826728911084573,2.0946960574802457e-06,0.004616729058519672,1.0873306379186824e-30,
Finn Bastiansen,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Sigrunn Eliassen,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Vincent Ginot,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Jarl Giske,333,332,329,0.0030398436651829334,3.4420441687351295e-07,0.004478503637605909,1.0489565043524187e-30,
J. D. Goss‐Custard,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Tamara C. Grand,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Simone K. Heinz,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Geir Huse,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Andreas Huth,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Jane Uhd Jepsen,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Christian Jørgensen,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Wolf M. Mooij,333,332,329,0.0034741070459233525,1.721022084367567e-06,0.004588405567363109,1.0807841783367032e-30,
Birgit Müller,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Guy Pe’er,333,332,329,0.005211160568885029,3.889981423570529e-05,0.006338221249832091,2.1342152814262776e-30,
Cyril Piou,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Steven F. Railsback,333,332,329,0.0035826728911084573,2.0946960574802457e-06,0.004616729058519672,1.0873306379186824e-30,
Andrew M. Robbins,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Martha M. Robbins,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Eva Rossmanith,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Nadja Rüger,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Espen Strand,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Sami Souissi,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Richard A. Stillman,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Rune Vabø,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Ute Visser,333,332,329,0.0029312778199978287,0.0,0.004451845877858255,1.0424100447704394e-30,
Donald L. DeAngelis,333,332,329,0.0035826728911084573,2.0946960574802457e-06,0.004616729058519672,1.0873306379186824e-30,
Gary Polhill,333,332,329,0.0005428292259255238,0.0,0.0031162921145007783,1.912018767030369e-31,
Eloy Revilla,333,332,329,0.000977092606665943,0.0,0.0031691106249160457,2.2412049040014965e-31,
Florian Jeltsch,333,332,329,0.000977092606665943,0.0,0.0031691106249160457,2.2412049040014965e-31,
Hans‐Hermann Thulke,333,332,329,0.000977092606665943,0.0,0.0031691106249160457,2.2412049040014965e-31,
Jacob Weiner,333,332,329,0.000977092606665943,0.0,0.0031691106249160457,2.2412049040014965e-31,
Thorsten Wiegand,333,332,329,0.000977092606665943,0.0,0.0031691106249160457,2.2412049040014965e-31,
Mark C. Urban,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Greta Bocedi,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Andrew P. Hendry,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Jean‐Baptiste Mihoub,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Alexander Singer,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Jon R. Bridle,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Lisa G. Crozier,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Luc De Meester,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
William Godsoe,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Andrew Gonzalez,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Jessica J. Hellmann,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Robert D. Holt,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
A. Huth,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Karin Johst,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Cornelia B. Krug,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627192e-30,
Paul Leadley,333,332,329,0.005428292259255238,3.6919460056433016e-05,0.0061304107170507115,9.489494313806187e-30,
Steven C. Palmer,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627194e-30,
Jelena H. Pantel,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627194e-30,
Andreas Schmitz,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627194e-30,
Patrick A. Zollner,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627194e-30,
Justin M. J. Travis,333,332,329,0.0022798827488872,0.0,0.004953047069405211,1.1638453125627194e-30,
Andrej Krevl,176,162,171,0.00010856584518510477,0.0,0.009482632435477591,7.818140738058241e-08,
Kevin Lang,176,162,171,0.0003256975355553143,0.0,0.009506279897910202,7.979313003189737e-08,
Anirban Dasgupta,176,162,171,0.0003256975355553143,0.0,0.009506279897910202,7.979313003189737e-08,
Michael W. Mahoney,176,162,171,0.0003256975355553143,0.0,0.009506279897910202,7.979313003189737e-08,
Rishi Bommasani,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Drew A. Hudson,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Ehsan Adeli,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Russ B. Altman,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Simran Arora,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Sydney von Arx,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Michael S. Bernstein,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Jeannette Bohg,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Antoine Bosselut,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Emma Brunskill,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Erik Brynjolfsson,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Shyamal Buch,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Dallas Card,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Rodrigo Castellon,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Niladri S. Chatterji,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Annie Chen,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Kathleen Creel,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Jared Quincy Davis,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Dorottya Demszky,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Chris Donahue,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Moussa Doumbouya,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Esin Durmus,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Stefano Ermon,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
John Etchemendy,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Kawin Ethayarajh,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Li Fei-Fei,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Chelsea Finn,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Trevor Gale,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Lauren Gillespie,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Karan Goel,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Noah D. Goodman,176,162,171,0.011073716208880686,3.663655231653698e-05,0.012966048432183642,7.734902208354447e-06,
Shelby Grossman,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Neel Guha,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Tatsunori Hashimoto,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Peter Henderson,176,162,171,0.011290847899250896,3.06483384887375e-05,0.012944034767612873,7.736581042874081e-06,
John Hewitt,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Daniel E. Ho,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Jenny Hong,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Kyle Hsu,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Jing Huang,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Thomas Icard,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Saahil Jain,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Dan Jurafsky,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Pratyusha Kalluri,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Siddharth Karamcheti,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Geoff Keeling,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Fereshte Khani,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Omar Khattab,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Pang Wei Koh,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Mark Krass,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Ranjay Krishna,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Rohith Kuditipudi,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Ananya Kumar,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Faisal Ladhak,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Mina Lee,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Tong Lee,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Isabelle Levent,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Xiang Lisa Li,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Xuechen Li,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Tengyu Ma,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Ali Ahmad Malik,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Christopher D. Manning,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Suvir Mirchandani,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Eric Mitchell,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Zanele Munyikwa,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Suraj Nair,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Avanika Narayan,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Deepak Narayanan,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Benjamin T. Newman,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Allen Nie,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Juan Carlos Niebles,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
Hamed Nilforoshan,176,162,171,0.010748018673325373,0.0,0.01283507824599997,7.732510491450778e-06,
